"Season" "Episode" "Character" "Text"
" "Good! You deserve to die, you little bastard! [the others watch him leave] Eric, we have to stay together!
"
"03" "01" "
" "[Eric moves through the rainforest]
"
"03" "01" "Cartman:
" "God-damned stupid hippie activist! I should be home nestled in the couch with my Mr. Kitty right now watching Fat Abbot cartoons and eat- [finds himself at a clearing full of bulldozers moving wood around] Yes! I knew it! I'm saved! [rushes in]
"
"03" "01" "
" "[Back by the river]
"
"03" "01" "Stan:
" "Hey. Maybe Cartman was right.
"
"03" "01" "Kyle:
" "Yeah. It happened once before.
"
"03" "01" "Miss Stevens:
" "No. The Spirit of Maya has told me to go this way.
"
"03" "01" "
" "[At the clearing]
"
"03" "01" "Cartman:
" "[reaches the foreman] Mister! You've gotta help me! I'm starving to death!
"
"03" "01" "Foreman:
" "What are you doing here, little boy?
"
"03" "01" "Cartman:
" "I was with my class, and we got all lost in the rainforest, and I need some food. I'm fading fast!
"
"03" "01" "Foreman:
" "Lost in the rainforest? Oh, my Lord! Where are all the others?
"
"03" "01" "Cartman:
" "Food! I have to have food! [falls on his face]
"
"03" "01" "Foreman:
" "Oh my God! Get this child some food, quick!
"
"03" "01" "Cartman:
" "[lifts his head] Chicken wings. [drops it]
"
"03" "01" "Foreman:
" "Chicken wings!
"
"03" "01" "Cartman:
" "[lifts his head] Medium spicy. [drops it]
"
"03" "01" "
" "[San José]
"
"03" "01" "Crowd:
" "Start the show! Start the show! Start the show!
"
"03" "01" "El Presidente:
" "La gente está ansiosa. Dentro de poco, se alborotan y empiezan a tirar chorchadas. (The activists are getting anxious. They will start throwing things soon.)
"
"03" "01" "Mr. Mackey:
" "Estoy seguro que llegáran. Eh-solo poquito mas de tiempo, ¿mbien? (I'm sure the choir will be here. We just need a little more time)
"
"03" "01" "El Presidente:
" "Bueno, voy a entretenerlos con mis chistes de Polacos. [heads for center stage] (Well, I will try and amuse them with my Polish Jokes.)
"
"03" "01" "Mr. Mackey:
" "Mbien.
"
"03" "01" "El Presidente:
" "[on the mike] ¿A cuantos Polacos les toma a comerse un burrito? [the crowd is silent. He holds up two fingers] Dos. [seeing no reaction, he laughs, then tries again] ¿A cuantos Polacos les toma a manejar a Panamá? (How many Pollacks does it take to eat a burrito? Two. How many Pollacks does it take to drive to Panama?)
"
"03" "01" "
" "[In the rainforest, the choir keeps walking]
"
"03" "01" "Miss Stevens:
" "Oh God, this is a nightmare! We're never going to make the festival!
"
"03" "01" "Stan
" "Hey, look over there. Isn't that smoke? [a column of smoke is seen floating above the canopy]
"
"03" "01" "Miss Stevens:
" "Let's go, quickly! [they rush towards the column and find a small campfire]
"
"03" "01" "Kyle:
" "Hey, it's a fire. That means there must be people. [the shrubs around them rustle, and they face the shrubs. Some big-lipped dwarves surround them.]
"
"03" "01" "Miss Stevens:
" "Children, it's the Yanogapa. [to the dwarves] Do not be afraid. We are not here to tear down your rainforest. [the group is surrounded by spear-bearing Yanogapa men.]
"
"03" "01" "Yanogapa 1:
" "Damtilié?
"
"03" "01" "Yanogapa 2:
" "Damtilié?
"
"03" "01" "Miss Stevens:
" "[marveling] Look how they live in peace with all living things. Gentle, noble... [the Yanogapa raise their spears high] Run for your lives, children!
"
"03" "01" "Stan:
" "Holy crap! [all run]
"
"03" "01" "Yanogapa:
" "[giving chase and throwing spears] Damtilié! Damtilié! Damtilié!
"
"03" "01" "Stan:
" "Jesus Christ!
"
"03" "01" "Miss Stevens:
" "Run run ruuun! [A huge insect lands on her backpack and roars. She looks back and the insect flies away] Waaah!
"
"03" "01" "Kelly:
" "[trips and falls down] Aaaaa! Lenny! [Kenny goes back, helps her up, and they keep running. The choir runs across a puddle of quicksand and begin to sink]
"
"03" "01" "Kyle:
" "What the hell?
"
"03" "01" "Stan:
" "We're sinking.
"
"03" "01" "Miss Stevens:
" "It's quicksand, people! [the Yanogapa warriors surround them and leap with excitement, still screaming Damtilié!]
"
"03" "01" "
" "[End of act three. Time: 18:39]
"
"03" "01" "
" "[The Yanogapa village. Heads of unfortunate trespassers hang on poles. An abandoned camera is among them. Further on, the choir is found seated around a campfire... tied up individually]
"
"03" "01" "Stan:
" "All we ever heard growing up was, Save the rainforest. The rainforest is fragile!
"
"03" "01" "Kyle:
" "Yeah! Fragile my ass!
"
"03" "01" "Kelly:
" "Larry, if we make it out of this, I want to be your girlfriend. Even if we do live in different places, I don't care! [snuggles up to him]
"
"03" "01" "Kenny:
" "(Kelly, you said it!) [she tries to pick her nose, but the ropes won't let her]
"
"03" "01" "
" "[the Yanogapa men are apparently no different than other men. They have dressed Miss Stevens in a skimpy home-made red-and-white cheerleading outfit, complete with pom-poms, then strung her up between two trees. They dance around her, chanting Damtilié]
"
"03" "01" "Miss Stevens:
" "[put off] Okay. Just what the heck is going on here, people? [a giant Yanogapa rises from the brush and his voice rumbles across the rainforest. She responds] AAAAA!!
"
"03" "01" "Kelly:
" "Oh no, that big thing is going to make love to Miss Stevens!
"
"03" "01" "Miss Stevens:
" "All right, that does it!! [the men stop dancing] Goddamn stupid-ass rainforest!! This place fucking sucks!! [the giant Yanogapa is shocked] I was wrong!! Fuck the rainforest!! I fucking hate it, I fucking hate it!!
"
"03" "01" "Stan:
" "Oh, now she figures it out.
"
"03" "01" "
" "[A bulldozer appears, driven by the foreman]
"
"03" "01" "Formena:
" "Quick! Everybody help the children!
"
"03" "01" "
" "[more bulldozers enter and spread out. The workers go after the Yanogapa and chase them away. The children brighten up considerably. One bulldozer scoops up a group of Yanogapa and crushes them against a tree, killing them, then backs up over a coral snake, crushing it to bits, then rolls forward over a large insect, crushng it.]
"
"03" "01" "Stan:
" "Wow!
"
"03" "01" "Kyle:
" "Dude! Bulldozers rule!
"
"03" "01" "Foreman:
" "[cutting the ropes off the kids] Come on! Let's get you back to civilization!
"
"03" "01" "Kids:
" "HOORAY!!
"
"03" "01" "Miss Stevens:
" "[being cut down by a worker] Hooray, children!
"
"03" "01" "
" "[Later. Miss Stevens is back in her regular clothes and sits on a gasoline barrel. Kyle sits on another one, and the rest of the kids take positions all over the bulldozer. All sip lemonade]
"
"03" "01" "Miss Stevens:
" "How did you know where we were?
"
"03" "01" "Foreman:
" "Your little friend helped me out.
"
"03" "01" "Miss Stevens:
" "Eric?
"
"03" "01" "Cartman:
" "[arriving] Who'd you expect? Merv Griffin?
"
"03" "01" "Miss Stevens:
" "What exactly are you guys doing out here, with all this ...construction equipment?
"
"03" "01" "Foreman:
" "We're clearing out big sections of the rainforest for a lumberyard.
"
"03" "01" "Miss Stevens:
" "Really? [excited] That's great!!
"
"03" "01" "Foreman:
" "You mean, you don't mind?
"
"03" "01" "Miss Stevens:
" "Nooo, I hate the rainforest! You go right ahead and plow down this whole fucking thing!
"
"03" "01" "Foreman:
" "That's swell!
"
"03" "01" "Kelly:
" "Okay, Benny. So in order for our long-distance relationship to work, we'll have to call each other every other day.
"
"03" "01" "Kenny:
" "(Okay. I can do that.) [lightning strikes him, knocking her away] (Christ!) [he falls, she gets up and goes to him]
"
"03" "01" "Kelly:
" "Aaaah! Lenny! No! [Stan and Kyle rush in]
"
"03" "01" "Stan:
" "Oh my God, they killed Kenny.
"
"03" "01" "Kyle:
" "You bastards!
"
"03" "01" "Kelly:
" "[turns to face them] Whah?? Who?! Who killed him?!
"
"03" "01" "Stan:
" "They did.
"
"03" "01" "Kelly:
" "Who's they?!
"
"03" "01" "Stan:
" "[pause] You know, they.
"
"03" "01" "Kyle:
" "They're... they're bastards.
"
"03" "01" "Kelly:
" "Well don't just stand there, help him!!
"
"03" "01" "Kyle:
" "What?
"
"03" "01" "Stan:
" "Help ...him?
"
"03" "01" "Kelly:
" "Aaagh! [turns around and pounds on Kenny's chest] Come on, Benny! Breathe! [she tries giving him mouth-to-mouth resuscitation, then pounds on his chest again] Breathe, you son of a bitch! [she picks her nose, then pounds some more. Kenny coughs, and she listens]
"
"03" "01" "Kyle:
" "Whoa, dude!
"
"03" "01" "
" "[San José. The choir is now at the Save the Rain Forest summit stage]
"
"03" "01" "Summit Host:
" "And now, here to teach us about the rainforest is Getting Gay With Kids. [the crowd applauds]
"
"03" "01" "Miss Stevens:
" "Does everybody remember the new lyrics? [the kids nod yes] And...
"
"03" "01" "The New Lyrics:
" "
[Intro] Tootin' tootin' to, tada choo choo wow![Men sing] There's a place called the rainforest; it truly sucks ass.[Women sing] Let's knock it all down and get rid of it fast.[Men sing] You say, Save the rainforest, but what do you know?[All sing] You've never been to the rainforest before.[Chorus] Getting Gay With Kids is here! [Kyle still can't dance]To tell you things you might not like to hear. [Kenny and Kelly exchange glances]You only fight these causes 'cause caring sells.All you activists can go fuck yourselves!


"
"03" "01" "Male Activist:
" "That was so inspiring.
"
"03" "01" "Female Activist:
" "What a wonderful message.
"
"03" "01" "The New Lyrics, part II:
" "
[Bridge. Man sings] Someday if we work hard, boys and girls,
Each year, the Rainforest is responsible for over three thousand deaths from accidents, attacks or illnesses.[Woman sings] There'll be no more rainforests left in the entire world!
There are over seven hundred things in the Rainforest that cause cancer.[Man joins her] World!
Join the fight now and help stop the Rainforest before it's too late.[Chorus]Getting Gay With Kids is here!To spread the word and bring you cheer. Yeah!Getting Gay With Kids is here!Let's knock down the rainforest! What do you say?!It's totally gay! It's totally gay!


"
"03" "01" "
" "[End of Rainforest Schmainforest.]
"
"Season" "Episode" "Character" "Text"
"03" "02" "
" "[General Store. The boys are shopping...]
"
"03" "02" "Stan:
" "[with an air pump] Is this what you're looking for, Kyle?
"
"03" "02" "Kyle:
" "No, I don't think so.
"
"03" "02" "Kenny:
" "[bringing a hair dryer] (How about this?)
"
"03" "02" "Kyle:
" "No, that's a hair dryer!
"
"03" "02" "Manager:
" "May I help you find something?
"
"03" "02" "Kyle:
" "Yeah. Do you have any nurections?
"
"03" "02" "Manager:
" "Any what?
"
"03" "02" "Kyle:
" "I need to get a nurection for my dad.
"
"03" "02" "Manager:
" "Very funny, boys. Go on, beat it. [gestures to the exit with his thumb]
"
"03" "02" "Stan:
" "Why is that funny?
"
"03" "02" "Kyle:
" "Dude, my mom and dad keep fighting all the time. And both of them say it's because my dad doesn't have a nurection. So I want to get him one. [the boys are suddenly outside, with the door slamming shut behind them] Damn it! What the hell is wrong with everybody? [the boys walk away]
"
"03" "02" "Stan:
" "That's the fifth store we've been kicked out of. Why is it so hard to get a nurection?
"
"03" "02" "Kenny:
" "(You guys, take it seriously.)
"
"03" "02" "Kyle:
" "I just want a nurection so I can give it to my mom.
"
"03" "02" "Man:
" "[walks by with his lady] What?
"
"03" "02" "Kenny:
" "(Well, see you guys. I gotta go take the bus out of town.)
"
"03" "02" "Cartman:
" "Oh, where are you gonna go, Kenny? You gonna see your little girlfriend again?
"
"03" "02" "Kenny:
" "(Yeah, you guys. Seriously.)
"
"03" "02" "Cartman:
" "Dude, you spend way too much time with that girl. If you don't-
"
"03" "02" "Kenny:
" "(Ach) [Poof. Stan and Kyle turn. All three are left looking at a charred body]
"
"03" "02" "Stan:
" "Oh my God, they killed Kenny!
"
"03" "02" "Kyle:
" "You bastards!
"
"03" "02" "Cartman:
" "What the hell happened to him?
"
"03" "02" "Stan:
" "He just... ignited.
"
"03" "02" "Man:
" "[rushing up] What happened?
"
"03" "02" "Woman:
" "[rushing up] I saw it from across the street. He just caught on fire. [Barbrady drives up and screeches to a halt]
"
"03" "02" "Officer Barbrady:
" "[rushes up to the boys] Okay people, stand back. Give the little burnt boy some breathing room.
"
"03" "02" "Blond Man:
" "I've heard about this. This is... spontaneous combustion. But it usually only happens to fat people near open flames.
"
"03" "02" "Man 2:
" "Is it contagious?
"
"03" "02" "Woman:
" "Am I going to spontaneously combust?
"
"03" "02" "Man 3:
" "I hope it doesn't happen to me.
"
"03" "02" "Woman:
" "This is very scary.
"
"03" "02" "
" "[City Hall, the Mayor's office. The Mayor is talking with someone.]
"
"03" "02" "Mayor McDaniels:
" "The people are panicking about spontaneous combustion. That's why I've assembled this crack team of scientists to find out the cause of the phenomenon. You are the best scientific mind South Park has to offer.
"
"03" "02" "Randy:
" "...Uuuh. Mayor, I'm a geologist.
"
"03" "02" "Mayor McDaniels:
" "Right.
"
"03" "02" "Randy:
" "Well, uh I don't study human biology, I study the earth.
"
"03" "02" "Mayor McDaniels:
" "Look, you're the only scientist that lives in this town. You have to find an answer before more people combust. You do that, and you'll be the most beloved man in South Park. [Randy begins to daydream]
"
"03" "02" "
" "[The Most Beloved Man In South Park. Hands move him over the crowd]
"
"03" "02" "Crowd:
" "Randy! Randy! Randy! Randy!
"
"03" "02" "Man:
" "We love you, Randy.
"
"03" "02" "Woman:
" "[rushing up] Make love to me, Randy. Please!
"
"03" "02" "
" "[returns]
"
"03" "02" "Randy:
" "Wow.
"
"03" "02" "Mayor McDaniels:
" "Marsh, I'm not asking you, I'm telling you! Find the cause of spontaneous combustion, or else!
"
"03" "02" "Randy:
" "Or else what?
"
"03" "02" "Mayor McDaniels:
" "[pounds on her desk] Exactly!
"
"03" "02" "
" "[First Church of South Park. The organ is heard as people gather for Kenny's funeral. Inside, Stan and Kyle hop up to the bier the coffin is on. Cartman tries a couple of times and finally makes it]
"
"03" "02" "Stan:
" "Dude, he looks so peaceful without his little orange coat on.
"
"03" "02" "Kyle:
" "Yeah. [The boys hop off the bier and move to the front row for the service as Priest Maxi approaches the coffin. He opens the Bible and reads]
"
"03" "02" "Priest Maxi:
" "The Lord giveth and the Lord taketh away. Sometimes the giveth seems a little disproportionate to the taketh. There seems to be a lot more takething going on, but there it is. Perhaps if more of you attended church on Sundays [Kevin falls asleep, Stuart reads Gazongas magazine and checks out its centerfold while his wife sniffs], the Lord would not have felt it necessary to punish us by takething this little boy...
"
"03" "02" "Mr. Garrison:
" "[to man to his left] Oh, here comes the guilt trip again.
